,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
7954,U001,200769623,WAL-MAR associates,2020-04-09 15:58:00.250000000,2020.0,1930710729.0,2020-03-27,2020-04-11,2020-03-27,NAH4,14194.84,67,,,,27,3,2020,11,4,2020,27,3,2020,32,2976,
7955,U001,200337148,COAS corporation,2020-05-08 07:06:45.375000000,2020.0,1930815159.0,2020-04-22,2020-05-07,2020-04-22,NAA8,17439.72,67,,,,22,4,2020,7,5,2020,22,4,2020,19,550,0-15
7956,U001,200803720,DEC trust,2020-04-23 17:18:59.482421875,2020.0,1930773247.0,2020-04-10,2020-04-24,2020-04-01,NAM4,2175.46,67,,,,10,4,2020,24,4,2020,1,4,2020,36,719,
7957,U001,200769623,WAL-MAR in,2020-05-25 18:30:58.351562500,2020.0,1930883936.0,2020-05-12,2020-05-27,2020-05-12,NAH4,25032.69,67,,,,12,5,2020,27,5,2020,12,5,2020,32,2981,
7958,U001,200794332,COST in,2020-04-08 05:08:18.134765625,2020.0,1930692946.0,2020-03-24,2020-04-08,2020-03-24,NAAX,12511.31,67,,,,24,3,2020,8,4,2020,24,3,2020,21,619,0-15
7959,U001,200769623,WAL-MAR trust,2020-03-14 23:10:17.093750000,2020.0,1930585770.0,2020-03-04,2020-03-19,2020-03-04,NAH4,24640.48,67,,,,4,3,2020,19,3,2020,4,3,2020,32,2984,
7960,U001,200794332,COST corporation,2020-03-11 09:30:46.156250000,2020.0,1930566815.0,2020-02-27,2020-03-13,2020-02-27,NAAX,3468.12,67,,,,27,2,2020,13,3,2020,27,2,2020,21,617,
7961,U001,200606231,INTER llc,2020-04-03 21:06:59.069335938,2020.0,1930673835.0,2020-03-20,2020-04-04,2020-03-20,NAA8,36595.95,67,,,,20,3,2020,4,4,2020,20,3,2020,19,2905,
7962,U001,200759878,SA llc,2020-03-19 10:25:02.457031250,2020.0,1930596093.0,2020-03-05,2020-03-20,2020-03-05,NAH4,38777.08,67,,,,5,3,2020,20,3,2020,5,3,2020,32,2377,
7963,U001,200759878,SA associates,2020-04-16 06:50:02.460937500,2020.0,1930725027.0,2020-04-02,2020-04-17,2020-04-02,NAH4,12948.62,67,,,,2,4,2020,17,4,2020,2,4,2020,32,2371,
7964,U001,200769623,WAL-MAR us,2020-04-28 10:55:07.906250000,2020.0,1930764045.0,2020-04-15,2020-04-30,2020-04-15,NAH4,13931.51,67,,,,15,4,2020,30,4,2020,15,4,2020,32,2985,
7965,U001,200769623,WAL-MAR foundation,2020-03-18 16:55:52.968750000,2020.0,1930605093.0,2020-03-06,2020-03-21,2020-03-06,NAH4,35001.3,67,,,,6,3,2020,21,3,2020,6,3,2020,32,2980,
7966,U001,200769623,WAL-MAR trust,2020-03-21 10:53:45.359375000,2020.0,1930623409.0,2020-03-09,2020-03-24,2020-03-09,NAH4,3420.16,67,,,,9,3,2020,24,3,2020,9,3,2020,32,2984,
7967,U001,200684768,TOTA corporation,2020-05-14 21:18:56.804687500,2020.0,1930795103.0,2020-04-16,2020-05-16,2020-04-16,NAD5,19880.2,67,,,,16,4,2020,16,5,2020,16,4,2020,28,2905,
7968,U001,200769623,WAL-MAR trust,2020-04-06 17:01:53.375000000,2020.0,1930675775.0,2020-03-21,2020-04-05,2020-03-21,NAH4,3347.03,67,,,,21,3,2020,5,4,2020,21,3,2020,32,2984,0-15
7969,U001,200772595,SAFEW systems,2020-05-20 11:18:43.578125000,2020.0,1930859491.0,2020-05-07,2020-05-22,2020-05-07,NAA8,67299.86,67,,,,7,5,2020,22,5,2020,7,5,2020,19,2391,
7970,U001,200230690,DECA associates,2020-04-24 13:42:23.109375000,2020.0,1930744794.0,2020-04-04,2020-04-24,2020-04-01,NAM4,6367.63,67,,,,4,4,2020,24,4,2020,1,4,2020,36,722,0-15
7971,CA02,140104409,LOB co,2020-04-01 07:51:49.296875000,2020.0,2960619521.0,2020-03-12,2020-03-30,2020-03-20,CA10,62992.95,67,,,,12,3,2020,30,3,2020,20,3,2020,5,1658,0-15
7972,U001,200744019,TARG co,2020-04-28 14:49:58.335937500,2020.0,1930785225.0,2020-04-15,2020-04-30,2020-04-15,NAA8,53253.39,67,,,,15,4,2020,30,4,2020,15,4,2020,19,2772,
7973,U001,200769623,WAL-MAR corp,2020-05-22 18:15:16.921875000,2020.0,1930879716.0,2020-05-10,2020-05-25,2020-05-10,NAH4,24844.42,67,,,,10,5,2020,25,5,2020,10,5,2020,32,2978,
7974,CA02,140106408,WAL-M trust,2020-03-21 18:44:51.625000000,2020.0,2960617665.0,2020-03-03,2020-03-14,2020-03-04,CA10,6888.39,67,,,,3,3,2020,14,3,2020,4,3,2020,5,2973,0-15
7975,U001,200743123,KROGER corporation,2020-04-16 17:51:46.609375000,2020.0,1930719442.0,2020-03-31,2020-04-15,2020-03-31,NAA8,10371.17,67,,,,31,3,2020,15,4,2020,31,3,2020,19,1580,0-15
7976,U001,200769623,WAL-MAR llc,2020-03-29 11:52:08.296875000,2020.0,1930660805.0,2020-03-16,2020-03-31,2020-03-16,NAH4,33468.12,67,,,,16,3,2020,31,3,2020,16,3,2020,32,2982,
7977,U001,200762301,C&S WH llc,2020-05-26 01:06:39.875000000,2020.0,1930685856.0,2020-03-23,2020-05-27,2020-03-23,NAGD,889.63,67,,,,23,3,2020,27,5,2020,23,3,2020,31,439,
7978,U001,200726979,BJ'S  in,2020-04-01 01:08:23.750000000,2020.0,1930582064.0,2020-03-02,2020-03-17,2020-03-02,NAA8,81654.33,67,,,,2,3,2020,17,3,2020,2,3,2020,19,318,16-30
7979,U001,200761734,H E BUT llc,2020-04-21 18:42:59.203125000,2020.0,1930747442.0,2020-04-06,2020-04-21,2020-04-06,NAA8,15315.93,67,,,,6,4,2020,21,4,2020,6,4,2020,19,1189,0-15
7980,U001,200769623,WAL-MAR associates,2020-03-17 10:44:09.828125000,2020.0,1930585660.0,2020-03-03,2020-03-18,2020-03-03,NAH4,15554.91,67,,,,3,3,2020,18,3,2020,3,3,2020,32,2976,
7981,U001,200776463,KROGE corporation,2020-04-11 17:05:55.423828125,2020.0,1930705925.0,2020-03-28,2020-04-12,2020-03-28,NAA8,18311.04,67,,,,28,3,2020,12,4,2020,28,3,2020,19,1569,
7982,U001,200762301,C&S WH in,2020-06-01 00:19:57.875000000,2020.0,1930845032.0,2020-05-02,2020-05-17,2020-05-02,NAC6,7839.28,67,,,,2,5,2020,17,5,2020,2,5,2020,24,438,16-30
7983,U001,200762301,C&S WH corp,2020-07-01 04:36:59.056640625,2020.0,1930829076.0,2020-04-27,2020-07-01,2020-04-27,NAGD,24216.28,67,,,,27,4,2020,1,7,2020,27,4,2020,31,435,0-15
7984,U001,200789344,INDIANH trust,2020-04-11 14:55:34.437500000,2020.0,1930597307.0,2020-03-03,2020-04-04,2020-03-03,NA32,22126.81,67,,,,3,3,2020,4,4,2020,3,3,2020,12,2905,0-15
7985,U001,200769623,WAL-MAR in,2020-04-02 22:07:53.984375000,2020.0,1930654103.0,2020-03-17,2020-04-01,2020-03-17,NAH4,58496.41,67,,,,17,3,2020,1,4,2020,17,3,2020,32,2981,0-15
7986,U001,200772595,SAFEW corporation,2020-04-06 15:57:13.125000000,2020.0,1930704142.0,2020-03-25,2020-04-09,2020-03-25,NAA8,94143.11,67,,,,25,3,2020,9,4,2020,25,3,2020,19,2387,
7987,U001,200759878,SA co,2020-03-26 18:20:14.679687500,2020.0,1930641513.0,2020-03-13,2020-03-28,2020-03-13,NAH4,27068.46,67,,,,13,3,2020,28,3,2020,13,3,2020,32,2372,
7988,U001,200719300,SYSTEMS co,2020-03-13 18:03:45.234375000,2020.0,1930542840.0,2020-02-29,2020-03-15,2020-02-29,NAA8,24677.28,67,,,,29,2,2020,15,3,2020,29,2,2020,19,2752,
7989,U001,200759878,SA corporation,2020-03-18 07:52:57.707031250,2020.0,1930584403.0,2020-03-04,2020-03-19,2020-03-04,NAH4,13638.44,67,,,,4,3,2020,19,3,2020,4,3,2020,32,2374,
7990,U001,200407025,ALBERT llc,2020-05-15 10:19:45.000000000,2020.0,1930723564.0,2020-04-01,2020-04-16,2020-04-01,NAA8,43340.79,67,,,,1,4,2020,16,4,2020,1,4,2020,19,75,16-30
7991,U001,200769623,WAL-MAR in,2020-05-25 11:52:09.937500000,2020.0,1930847207.0,2020-05-04,2020-05-19,2020-05-04,NAH4,34520.43,67,,,,4,5,2020,19,5,2020,4,5,2020,32,2981,0-15
7992,U001,200769623,WAL-MAR trust,2020-04-22 13:01:24.937500000,2020.0,1930769697.0,2020-04-11,2020-04-26,2020-04-11,NAH4,70652.4,67,,,,11,4,2020,26,4,2020,11,4,2020,32,2984,
7993,U001,200769623,WAL-MAR ,2020-04-03 15:09:35.078125000,2020.0,1930658282.0,2020-03-18,2020-04-02,2020-03-18,NAH4,15451.48,67,,,,18,3,2020,2,4,2020,18,3,2020,32,2975,0-15
7994,U001,200769623,WAL-MAR in,2020-04-03 06:47:59.074218750,2020.0,1930660747.0,2020-03-19,2020-04-03,2020-03-19,NAH4,67204.41,67,,,,19,3,2020,3,4,2020,19,3,2020,32,2981,0-15
7995,U001,200148860,DOLLA us,2020-04-08 10:02:58.605468750,2020.0,1930692697.0,2020-03-25,2020-04-09,2020-03-25,NAA8,7972.78,67,,,,25,3,2020,9,4,2020,25,3,2020,19,806,
7996,U001,200418007,AM foundation,2020-04-29 07:34:43.468750000,2020.0,1930780035.0,2020-04-15,2020-04-30,2020-04-15,NAA8,644.8,67,,,,15,4,2020,30,4,2020,15,4,2020,19,90,
7997,U001,200726979,BJ'S  corp,2020-03-26 21:42:48.647460938,2020.0,1930635846.0,2020-03-12,2020-03-27,2020-03-12,NAA8,316.37,67,,,,12,3,2020,27,3,2020,12,3,2020,19,315,
7998,U001,200769623,WAL-MAR us,2020-03-27 04:20:12.484375000,2020.0,1930651189.0,2020-03-15,2020-03-30,2020-03-15,NAH4,71201.44,67,,,,15,3,2020,30,3,2020,15,3,2020,32,2985,
7999,U001,200526831,PERISH llc,2020-05-03 23:43:32.781250000,2020.0,1930800614.0,2020-04-18,2020-05-03,2020-04-18,NAA8,90803.34,67,,,,18,4,2020,3,5,2020,18,4,2020,19,2112,0-15
8000,U001,200705372,FR llc,2020-04-22 08:48:34.500000000,2020.0,1930718137.0,2020-03-31,2020-04-15,2020-03-31,NAA8,120371.53,67,,,,31,3,2020,15,4,2020,31,3,2020,19,1002,0-15
8001,U001,200744019,TARG foundation,2020-05-12 14:13:05.789062500,2020.0,1930620217.0,2020-03-08,2020-05-12,2020-03-08,NAGD,7730.83,67,,,,8,3,2020,12,5,2020,8,3,2020,31,2775,0-15
8002,U001,200726979,BJ'S  us,2020-03-12 11:56:55.121093750,2020.0,1930575234.0,2020-02-27,2020-03-13,2020-02-27,NAA8,908.25,67,,,,27,2,2020,13,3,2020,27,2,2020,19,322,
8003,U001,200726979,BJ'S  corp,2020-05-15 05:37:04.146484375,2020.0,1930842252.0,2020-04-30,2020-05-15,2020-04-30,NAA8,681.19,67,,,,30,4,2020,15,5,2020,30,4,2020,19,315,0-15
8004,U001,200920735,ALBERT trust,2020-04-06 21:32:44.078125000,2020.0,1930673493.0,2020-03-20,2020-04-04,2020-03-20,NAA8,133759.23,67,,,,20,3,2020,4,4,2020,20,3,2020,19,77,0-15
8005,U001,200769623,WAL-MAR corporation,2020-03-25 08:50:11.031250000,2020.0,1930653431.0,2020-03-14,2020-03-29,2020-03-14,NAH4,1329.23,67,,,,14,3,2020,29,3,2020,14,3,2020,32,2979,
8006,U001,200726979,BJ'S  corp,2020-05-22 04:12:59.370117188,2020.0,1930860070.0,2020-05-07,2020-05-22,2020-05-07,NAA8,9222.81,67,,,,7,5,2020,22,5,2020,7,5,2020,19,315,0-15
8007,U001,200943275,US  llc,2020-05-09 01:25:52.750000000,2020.0,1930765200.0,2020-04-14,2020-04-29,2020-04-14,NAA8,9405.14,67,,,,14,4,2020,29,4,2020,14,4,2020,19,2894,0-15
8008,U001,200769623,WAL-MAR systems,2020-04-28 17:35:59.085937500,2020.0,1930788363.0,2020-04-15,2020-04-30,2020-04-15,NAH4,3435.93,67,,,,15,4,2020,30,4,2020,15,4,2020,32,2983,
8009,CA02,140104225,SAVE-ON- in,2020-03-24 17:43:34.687500000,2020.0,2960620249.0,2020-03-11,2020-03-21,2020-03-11,CA10,72952.96,67,,,,11,3,2020,21,3,2020,11,3,2020,5,2905,0-15
8010,CA02,140104409,LOB co,2020-03-27 08:10:14.437500000,2020.0,2960619124.0,2020-03-06,2020-03-24,2020-03-14,CA10,27561.2,67,,,,6,3,2020,24,3,2020,14,3,2020,5,1658,0-15
8011,U001,200769623,WAL-MAR in,2020-04-14 23:15:15.343750000,2020.0,1930727097.0,2020-04-02,2020-04-17,2020-04-02,NAH4,54473.96,67,,,,2,4,2020,17,4,2020,2,4,2020,32,2981,
8012,U001,200794332,COST llc,2020-05-25 09:21:23.093750000,2020.0,1930861790.0,2020-05-06,2020-05-21,2020-05-06,NAAX,2904.62,67,,,,6,5,2020,21,5,2020,6,5,2020,21,620,0-15
8013,U001,200769623,WAL-MAR corporation,2020-04-05 21:48:34.851562500,2020.0,1930685472.0,2020-03-23,2020-04-07,2020-03-23,NAH4,28814.14,67,,,,23,3,2020,7,4,2020,23,3,2020,32,2979,
8014,U001,200769623,WAL-MAR associates,2020-05-21 04:50:40.890625000,2020.0,1930875037.0,2020-05-07,2020-05-22,2020-05-07,NAH4,6532.6,67,,,,7,5,2020,22,5,2020,7,5,2020,32,2976,
8015,U001,200711029,WEGMAN foundation,2020-05-03 07:46:53.718750000,2020.0,1930788785.0,2020-04-17,2020-05-02,2020-04-17,NAA8,63388.07,67,,,,17,4,2020,2,5,2020,17,4,2020,19,3008,0-15
8016,U001,200706844,WINC co,2020-04-20 16:47:49.250000000,2020.0,1930759137.0,2020-04-02,2020-04-17,2020-04-02,NAA8,16689.3,67,,,,2,4,2020,17,4,2020,2,4,2020,19,3037,0-15
8017,U001,200729942,SA llc,2020-04-06 18:38:12.187500000,2020.0,1930669402.0,2020-03-20,2020-04-04,2020-03-20,NAA8,16360.32,67,,,,20,3,2020,4,4,2020,20,3,2020,19,2377,0-15
8018,U001,200769623,WAL-MAR trust,2020-04-02 12:39:02.542968750,2020.0,1930660612.0,2020-03-18,2020-04-02,2020-03-18,NAH4,13987.37,67,,,,18,3,2020,2,4,2020,18,3,2020,32,2984,0-15
8019,U001,200754118,ARMY systems,2020-05-07 05:08:00.267578125,2020.0,1930810848.0,2020-04-22,2020-05-07,2020-04-22,NAA8,4417.28,67,,,,22,4,2020,7,5,2020,22,4,2020,19,149,0-15
8020,U001,200806580,BE systems,2020-03-26 06:50:16.500000000,2020.0,1930619235.0,2020-03-12,2020-03-27,2020-03-12,NAA8,5793.16,67,,,,12,3,2020,27,3,2020,12,3,2020,19,271,
8021,U001,200772670,ASSOCIAT corporation,2020-04-05 05:07:10.460937500,2020.0,1930682002.0,2020-03-20,2020-04-04,2020-03-20,NAU5,43618.96,67,,,,20,3,2020,4,4,2020,20,3,2020,47,180,0-15
8022,U001,200706844,WINC llc,2020-05-17 16:07:59.023437500,2020.0,1930857039.0,2020-05-04,2020-05-19,2020-05-04,NAA8,20815.02,67,,,,4,5,2020,19,5,2020,4,5,2020,19,3042,
8023,U001,200762301,C&S WH systems,2020-04-08 05:43:28.453125000,2020.0,1930706331.0,2020-03-26,2020-04-10,2020-03-26,NAC6,45071.13,67,,,,26,3,2020,10,4,2020,26,3,2020,24,440,
8024,U001,200749225,SUPER  associates,2020-03-11 02:08:06.562500000,2020.0,1930573549.0,2020-02-27,2020-03-13,2020-02-27,NAA8,44436.71,67,,,,27,2,2020,13,3,2020,27,2,2020,19,2651,
8025,U001,200020431,DEC co,2020-04-09 14:10:22.078125000,2020.0,1930681851.0,2020-03-21,2020-04-08,2020-03-16,NAM4,3339.98,67,,,,21,3,2020,8,4,2020,16,3,2020,36,712,0-15
8026,U001,200769623,WAL-MAR co,2020-04-24 09:29:38.265625000,2020.0,1930777050.0,2020-04-12,2020-04-27,2020-04-12,NAH4,1329.19,67,,,,12,4,2020,27,4,2020,12,4,2020,32,2977,
8027,U001,200762301,C&S WH co,2020-04-23 03:51:15.206054688,2020.0,1930759302.0,2020-04-08,2020-04-23,2020-04-08,NAC6,10916.97,67,,,,8,4,2020,23,4,2020,8,4,2020,24,434,0-15
8028,U001,200353024,DECA llc,2020-05-10 09:24:32.820312500,2020.0,1930811821.0,2020-04-22,2020-05-09,2020-04-16,NAM4,5422.84,67,,,,22,4,2020,9,5,2020,16,4,2020,36,728,0-15
8029,U001,200758883,PERFOR us,2020-04-25 22:06:05.375000000,2020.0,1930735268.0,2020-04-03,2020-04-18,2020-04-03,NAA8,43468.52,67,,,,3,4,2020,18,4,2020,3,4,2020,19,2104,0-15
8030,U001,200752302,KROGER in,2020-04-17 05:50:09.154296875,2020.0,1930731921.0,2020-04-02,2020-04-17,2020-04-02,NAA8,137738.81,67,,,,2,4,2020,17,4,2020,2,4,2020,19,1582,0-15
8031,U001,200797452,US  corp,2020-03-30 21:46:09.750000000,2020.0,1930605251.0,2020-03-04,2020-03-19,2020-03-04,NAA8,2972.96,67,,,,4,3,2020,19,3,2020,4,3,2020,19,2890,0-15
8032,U001,200792293,UNIFIE in,2020-03-24 05:50:21.843750000,2020.0,1930652384.0,2020-03-15,2020-03-30,2020-03-15,NAA8,172049.59,67,,,,15,3,2020,30,3,2020,15,3,2020,19,2865,
8033,U001,200772670,ASSOCIAT us,2020-03-20 06:10:47.570312500,2020.0,1930604942.0,2020-03-04,2020-03-19,2020-03-04,NAU5,630.27,67,,,,4,3,2020,19,3,2020,4,3,2020,47,186,0-15
8034,U001,200253680,SCHWANS corporation,2020-05-10 05:44:25.140625000,2020.0,1930838625.0,2020-04-28,2020-05-13,2020-04-28,NAA8,6810.0,67,,,,28,4,2020,13,5,2020,28,4,2020,19,2430,
8035,U001,200707822,PUBLI ,2020-04-27 12:49:11.546875000,2020.0,1930791344.0,2020-04-15,2020-04-30,2020-04-15,NAA8,123000.1,67,,,,15,4,2020,30,4,2020,15,4,2020,19,2201,
8036,U001,200794332,COST ,2020-05-05 14:41:36.718750000,2020.0,1930803221.0,2020-04-22,2020-05-07,2020-04-22,NAAX,17313.65,67,,,,22,4,2020,7,5,2020,22,4,2020,21,613,
8037,CA02,140104340,COLABOR  trust,2020-05-24 06:29:22.500000000,2020.0,2960629437.0,2020-04-20,2020-05-02,2020-04-22,CA10,52336.96,67,,,,20,4,2020,2,5,2020,22,4,2020,5,567,16-30
8038,U001,200797452,US  corporation,2020-05-03 13:06:10.500000000,2020.0,1930740264.0,2020-04-03,2020-04-18,2020-04-03,NAA8,1145.6,67,,,,3,4,2020,18,4,2020,3,4,2020,19,2891,16-30
8039,U001,200729942,SA us,2020-05-08 04:18:52.234375000,2020.0,1930824569.0,2020-04-24,2020-05-09,2020-04-24,NAA8,19400.57,67,,,,24,4,2020,9,5,2020,24,4,2020,19,2380,
8040,U001,200770677,KRAS corp,2020-05-05 12:28:16.015625000,2020.0,1930799004.0,2020-04-19,2020-05-04,2020-04-19,NAA8,8755.48,67,,,,19,4,2020,4,5,2020,19,4,2020,19,1537,0-15
8041,U001,200769623,WAL-MAR foundation,2020-03-26 11:29:57.562500000,2020.0,1930576684.0,2020-03-01,2020-03-16,2020-03-01,NAH4,1282.86,67,,,,1,3,2020,16,3,2020,1,3,2020,32,2980,0-15
8042,U001,200762301,C&S WH co,2020-04-23 20:56:55.331054688,2020.0,1930768612.0,2020-04-09,2020-04-24,2020-04-09,NAC6,8894.98,67,,,,9,4,2020,24,4,2020,9,4,2020,24,434,
8043,U001,200705742,DOT corporation,2020-04-03 18:55:04.140625000,2020.0,1930648375.0,2020-03-13,2020-04-02,2020-03-13,NAD1,4634.03,67,,,,13,3,2020,2,4,2020,13,3,2020,26,829,0-15
8044,U001,200762301,C&S WH us,2020-05-01 21:14:18.750000000,2020.0,1930731647.0,2020-04-02,2020-04-17,2020-04-02,NAC6,99020.24,67,,,,2,4,2020,17,4,2020,2,4,2020,24,442,0-15
8045,U001,200769623,WAL-MAR in,2020-05-07 22:22:47.437500000,2020.0,1930823276.0,2020-04-25,2020-05-10,2020-04-25,NAH4,45565.06,67,,,,25,4,2020,10,5,2020,25,4,2020,32,2981,
8046,U001,200559683,JACMAR ,2020-04-24 00:22:09.439453125,2020.0,1930768362.0,2020-04-09,2020-04-24,2020-04-09,NAA8,16352.11,67,,,,9,4,2020,24,4,2020,9,4,2020,19,1382,0-15
8047,CA02,140104423,METRO  us,2020-04-06 23:29:44.312500000,2020.0,2960625919.0,2020-03-31,2020-04-12,2020-04-02,CA10,17003.48,67,,,,31,3,2020,12,4,2020,2,4,2020,5,1879,
8048,U001,200799367,MCL llc,2020-03-18 02:39:44.852539062,2020.0,1930584832.0,2020-03-03,2020-03-18,2020-03-03,NAA8,32561.01,67,,,,3,3,2020,18,3,2020,3,3,2020,19,1817,0-15
8049,U001,200762301,C&S WH in,2020-04-05 23:52:02.679687500,2020.0,1930690806.0,2020-03-23,2020-04-07,2020-03-23,NAC6,114681.79,67,,,,23,3,2020,7,4,2020,23,3,2020,24,438,
8050,U001,200769623,WAL-MAR systems,2020-04-11 00:34:37.578125000,2020.0,1930717763.0,2020-03-29,2020-04-13,2020-03-29,NAH4,14896.66,67,,,,29,3,2020,13,4,2020,29,3,2020,32,2983,
8051,U001,200769623,WAL-MAR ,2020-05-29 08:59:35.125000000,2020.0,1930849880.0,2020-05-02,2020-05-17,2020-05-02,NAH4,8969.1,67,,,,2,5,2020,17,5,2020,2,5,2020,32,2975,0-15
8052,CA02,140104409,LOB trust,2020-04-20 15:53:48.611328125,2020.0,2960626431.0,2020-04-04,2020-04-21,2020-04-11,CA10,44739.24,67,,,,4,4,2020,21,4,2020,11,4,2020,5,1665,
8053,U001,200769623,WAL-MAR corporation,2020-05-18 19:35:27.046875000,2020.0,1930862936.0,2020-05-06,2020-05-21,2020-05-06,NAH4,45765.55,67,,,,6,5,2020,21,5,2020,6,5,2020,32,2979,
8054,U001,200769623,WAL-MAR co,2020-05-12 09:55:13.171875000,2020.0,1930828566.0,2020-04-27,2020-05-12,2020-04-27,NAH4,6532.6,67,,,,27,4,2020,12,5,2020,27,4,2020,32,2977,0-15
8055,U001,200712187,SPAR co,2020-05-10 15:49:51.328125000,2020.0,1930831023.0,2020-04-27,2020-05-12,2020-04-27,NAA8,74510.15,67,,,,27,4,2020,12,5,2020,27,4,2020,19,2581,
8056,U001,200769623,WAL-MAR co,2020-04-09 03:41:20.578125000,2020.0,1930710529.0,2020-03-27,2020-04-11,2020-03-27,NAH4,20243.85,67,,,,27,3,2020,11,4,2020,27,3,2020,32,2977,
8057,U001,200794332,COST corporation,2020-04-20 06:53:57.921875000,2020.0,1930748641.0,2020-04-07,2020-04-22,2020-04-07,NAAX,34676.16,67,,,,7,4,2020,22,4,2020,7,4,2020,21,617,
8058,U001,200555117,BURR associates,2020-03-27 11:29:25.703125000,2020.0,1930633986.0,2020-03-14,2020-03-29,2020-03-14,NAA8,102534.82,67,,,,14,3,2020,29,3,2020,14,3,2020,19,2905,
8059,U001,102,KRAFT  corporation,2020-04-06 09:00:28.796875000,2020.0,1930586733.0,2020-03-03,2020-04-07,2020-03-03,NAG2,14586.7,67,,,,3,3,2020,7,4,2020,3,3,2020,30,1517,
8060,U001,200779719,FOOD 4 us,2020-03-23 14:03:10.320312500,2020.0,1930610695.0,2020-03-08,2020-03-23,2020-03-08,NAA8,14923.09,67,,,,8,3,2020,23,3,2020,8,3,2020,19,972,0-15
8061,U001,200769623,WAL-MAR us,2020-05-09 18:57:09.625000000,2020.0,1930830038.0,2020-04-28,2020-05-13,2020-04-28,NAH4,36433.18,67,,,,28,4,2020,13,5,2020,28,4,2020,32,2985,
8062,U001,200705742,DOT ,2020-04-10 17:15:16.753906250,2020.0,1930624268.0,2020-03-09,2020-04-10,2020-03-09,NA32,50779.13,67,,,,9,3,2020,10,4,2020,9,3,2020,12,825,0-15
8063,U001,200777735,NASH  in,2020-04-20 06:29:30.039062500,2020.0,1930751124.0,2020-04-06,2020-04-21,2020-04-06,NAA8,32481.46,67,,,,6,4,2020,21,4,2020,6,4,2020,19,1954,
8064,U001,200769623,WAL-MAR associates,2020-05-07 01:38:57.437500000,2020.0,1930768547.0,2020-04-10,2020-04-25,2020-04-10,NAH4,94688.22,67,,,,10,4,2020,25,4,2020,10,4,2020,32,2976,0-15
8065,U001,100035971,BON  corp,2020-05-07 09:30:58.921875000,2020.0,1930802888.0,2020-04-20,2020-05-05,2020-04-20,NAA8,29152.11,67,,,,20,4,2020,5,5,2020,20,4,2020,19,2905,0-15
8066,U001,200759878,SA associates,2020-04-08 11:33:37.691406250,2020.0,1930691712.0,2020-03-25,2020-04-09,2020-03-25,NAH4,32288.83,67,,,,25,3,2020,9,4,2020,25,3,2020,32,2371,
8067,U001,200707822,PUBLI llc,2020-03-27 06:33:20.765625000,2020.0,1930653023.0,2020-03-14,2020-03-29,2020-03-14,NAA8,94816.9,67,,,,14,3,2020,29,3,2020,14,3,2020,19,2208,
8068,U001,200761734,H E BUT trust,2020-04-28 18:23:45.734375000,2020.0,1930790924.0,2020-04-15,2020-04-30,2020-04-15,NAA8,55189.99,67,,,,15,4,2020,30,4,2020,15,4,2020,19,1191,
8069,U001,200769623,WAL-MAR trust,2020-03-25 16:13:38.750000000,2020.0,1930652934.0,2020-03-15,2020-03-30,2020-03-15,NAH4,132.23,67,,,,15,3,2020,30,3,2020,15,3,2020,32,2984,
8070,U001,200858049,GEOR ,2020-05-02 22:34:33.937500000,2020.0,1930783124.0,2020-04-13,2020-04-28,2020-04-13,NAA8,4964.4,67,,,,13,4,2020,28,4,2020,13,4,2020,19,2905,0-15
8071,U001,200777735,NASH  corporation,2020-04-14 09:11:12.703125000,2020.0,1930717882.0,2020-03-30,2020-04-14,2020-03-30,NAA8,3083.13,67,,,,30,3,2020,14,4,2020,30,3,2020,19,1952,0-15
8072,U001,200739006,AL us,2020-05-03 14:27:46.000000000,2020.0,1930781193.0,2020-04-02,2020-04-17,2020-04-02,NAA8,12153.73,67,,,,2,4,2020,17,4,2020,2,4,2020,19,55,16-30
8073,U001,200772670,ASSOCIAT systems,2020-04-09 12:27:17.945312500,2020.0,1930708839.0,2020-03-26,2020-04-10,2020-03-26,NAU5,982.6,67,,,,26,3,2020,10,4,2020,26,3,2020,47,184,
8074,U001,200772670,ASSOCIAT foundation,2020-05-09 03:01:40.109375000,2020.0,1930813571.0,2020-04-23,2020-05-08,2020-04-23,NAU5,48628.61,67,,,,23,4,2020,8,5,2020,23,4,2020,47,181,0-15
8075,U001,200706844,WINC systems,2020-05-14 17:00:23.496093750,2020.0,1930831760.0,2020-04-29,2020-05-14,2020-04-29,NAA8,7764.61,67,,,,29,4,2020,14,5,2020,29,4,2020,19,3043,0-15
8076,U001,200772670,ASSOCIAT llc,2020-04-23 00:36:56.890625000,2020.0,1930751367.0,2020-04-06,2020-04-21,2020-04-06,NAU5,47993.94,67,,,,6,4,2020,21,4,2020,6,4,2020,47,183,0-15
8077,U001,200769623,WAL-MAR co,2020-04-08 03:46:20.140625000,2020.0,1930698470.0,2020-03-26,2020-04-10,2020-03-26,NAH4,14024.57,67,,,,26,3,2020,10,4,2020,26,3,2020,32,2977,
